Date,Open,High,Low,Close,Adj Close,Volume,Index,Label
2020-04-21,6880,6935,6834,6880,6880,32589741511,17,Extreme Fear
2020-04-22,6879,7146,6868,7117,7117,33249153866,19,Extreme Fear
2020-04-23,7121,7492,7082,7430,7430,43500782316,19,Extreme Fear
2020-04-24,7434,7574,7434,7551,7551,34636526286,20,Extreme Fear
2020-04-25,7550,7641,7522,7570,7570,32941541447,24,Extreme Fear
2020-04-26,7570,7701,7561,7680,7680,33070154491,21,Extreme Fear
2020-04-27,7679,7796,7679,7796,7796,36162144725,28,Fear
2020-04-28,7797,7815,7731,7807,7807,33187959921,26,Fear
2020-04-29,7807,8872,7786,8801,8801,60201052203,26,Fear
2020-04-30,8798,9441,8533,8659,8659,66964629541,44,Fear
2020-05-01,8673,9048,8668,8865,8865,44068389997,40,Fear
2020-05-02,8869,9007,8811,8989,8989,40134388683,40,Fear
2020-05-03,8984,9168,8831,8897,8897,47101785174,45,Fear
2020-05-04,8896,8957,8645,8913,8913,45718796276,44,Fear
2020-05-05,8913,9062,8857,9003,9003,43148462663,40,Fear
2020-05-06,9007,9411,8967,9269,9269,49371886931,42,Fear
2020-05-07,9262,9993,9138,9952,9952,61112700562,49,Neutral
2020-05-08,9936,9997,9767,9843,9843,51780748042,55,Greed
2020-05-09,9841,9914,9581,9594,9594,46566121841,56,Greed
2020-05-10,9591,9596,8395,8756,8756,63325279337,48,Neutral
2020-05-11,8756,9033,8374,8602,8602,57119858802,40,Fear
2020-05-12,8610,8950,8570,8804,8804,42142717533,39,Fear
2020-05-13,8805,9318,8805,9270,9270,45558144023,41,Fear
2020-05-14,9271,9793,9255,9734,9734,56426907637,40,Fear
2020-05-15,9734,9756,9261,9328,9328,48158802327,44,Fear
2020-05-16,9333,9564,9261,9377,9377,36164766408,41,Fear
2020-05-17,9375,9823,9350,9671,9671,40084250663,40,Fear
2020-05-18,9676,9906,9570,9727,9727,41827139896,50,Neutral
2020-05-19,9727,9836,9540,9729,9729,39254288955,50,Neutral
2020-05-20,9725,9805,9447,9523,9523,36546239703,52,Neutral
2020-05-21,9523,9555,8870,9082,9082,39326160532,49,Neutral
2020-05-22,9080,9233,9009,9183,9183,29810773699,42,Fear
2020-05-23,9185,9303,9118,9209,9209,27727866812,40,Fear
2020-05-24,9212,9288,8787,8790,8790,32518803300,43,Fear
2020-05-25,8786,8951,8720,8907,8907,31288157264,41,Fear
2020-05-26,8910,8992,8757,8835,8835,29584186947,39,Fear
2020-05-27,8837,9203,8834,9181,9181,32740536902,39,Fear
2020-05-28,9185,9546,9148,9526,9526,34367073114,41,Fear
2020-05-29,9528,9574,9379,9439,9439,32896642044,48,Neutral
2020-05-30,9439,9704,9367,9700,9700,32722975141,48,Neutral
2020-05-31,9700,9700,9432,9461,9461,27773290299,51,Neutral
2020-06-01,9464,10200,9451,10167,10167,35198901068,50,Neutral
2020-06-02,10163,10182,9461,9530,9530,39137252109,56,Greed
2020-06-03,9534,9683,9472,9657,9657,25007459262,48,Neutral
2020-06-04,9656,9888,9525,9801,9801,25921805072,54,Neutral
2020-06-05,9800,9869,9663,9666,9666,23509628646,53,Neutral
2020-06-06,9665,9773,9591,9654,9654,20438419222,54,Neutral
2020-06-07,9653,9768,9458,9759,9759,25015250846,54,Neutral
2020-06-08,9760,9782,9676,9771,9771,21486346312,53,Neutral
2020-06-09,9774,9836,9665,9796,9796,23717842783,52,Neutral
2020-06-10,9794,9909,9728,9870,9870,25706567601,54,Neutral
2020-06-11,9870,9938,9263,9322,9322,30247143440,52,Neutral
2020-06-12,9321,9540,9286,9481,9481,22610564515,38,Fear
2020-06-13,9481,9493,9396,9475,9475,17564322315,38,Fear
2020-06-14,9478,9482,9348,9387,9387,18991732746,40,Fear
2020-06-15,9386,9505,8990,9451,9451,26699704768,37,Fear
2020-06-16,9454,9579,9400,9538,9538,21565537209,39,Fear
2020-06-17,9534,9540,9327,9480,9480,20177709879,38,Fear
2020-06-18,9482,9483,9328,9412,9412,17770083003,40,Fear
2020-06-19,9410,9441,9274,9288,9288,19632223107,39,Fear
2020-06-20,9291,9395,9247,9332,9332,17130541557,38,Fear
2020-06-21,9331,9401,9300,9304,9304,15324301169,37,Fear
2020-06-22,9301,9655,9297,9649,9649,21104009514,38,Fear
2020-06-23,9644,9671,9547,9630,9630,17006433272,41,Fear
2020-06-24,9632,9680,9278,9314,9314,18961716076,50,Neutral
2020-06-25,9314,9340,9095,9265,9265,18616048626,43,Fear
2020-06-26,9261,9311,9102,9163,9163,18341465837,40,Fear
2020-06-27,9168,9208,8998,9045,9045,17273093144,43,Fear
2020-06-28,9048,9198,8976,9144,9144,14560870760,40,Fear
2020-06-29,9140,9238,9042,9191,9191,16460547078,41,Fear
2020-06-30,9186,9218,9085,9138,9138,15735797744,44,Fear
2020-07-01,9146,9310,9105,9228,9228,15971550355,42,Fear
2020-07-02,9231,9275,9037,9123,9123,16338916796,42,Fear
2020-07-03,9125,9202,9059,9087,9087,13078970999,41,Fear
2020-07-04,9084,9183,9054,9132,9132,12290528515,40,Fear
2020-07-05,9126,9162,8977,9074,9074,12903406143,38,Fear
2020-07-06,9073,9375,9059,9375,9375,17889263252,40,Fear
2020-07-07,9349,9361,9202,9252,9252,13839652595,43,Fear
2020-07-08,9253,9450,9250,9428,9428,19702359883,44,Fear
2020-07-09,9428,9431,9235,9278,9278,18000702524,44,Fear
2020-07-10,9273,9287,9118,9279,9279,16860035605,41,Fear
2020-07-11,9278,9294,9199,9240,9240,13249910444,44,Fear
2020-07-12,9241,9319,9197,9277,9277,14452361907,41,Fear
2020-07-13,9277,9306,9224,9244,9244,17519821266,43,Fear
2020-07-14,9239,9284,9172,9243,9243,18085038362,43,Fear
2020-07-15,9242,9275,9172,9193,9193,15844731575,44,Fear
2020-07-16,9192,9214,9089,9132,9132,15713967523,43,Fear
2020-07-17,9132,9182,9089,9151,9151,13944570749,41,Fear
2020-07-18,9151,9231,9101,9159,9159,12252601475,44,Fear
2020-07-19,9158,9201,9098,9186,9186,12939002784,41,Fear
2020-07-20,9187,9214,9138,9164,9164,13755604146,44,Fear
2020-07-21,9163,9407,9149,9375,9375,18069581956,44,Fear
2020-07-22,9375,9531,9320,9525,9525,16532254884,50,Neutral
2020-07-23,9527,9610,9483,9581,9581,18146399002,55,Greed
2020-07-24,9586,9623,9481,9537,9537,16552768325,53,Neutral
2020-07-25,9539,9705,9530,9677,9677,16610070933,55,Greed
2020-07-26,9680,10024,9653,9905,9905,20507998997,55,Greed
2020-07-27,9905,11298,9904,10991,10991,35359749590,58,Greed
2020-07-28,11017,11204,10633,10913,10913,28766551142,76,Extreme Greed
2020-07-29,10913,11304,10856,11100,11100,24617249715,71,Greed
2020-07-30,11100,11169,10895,11111,11111,22857247901,76,Extreme Greed
2020-07-31,11110,11416,10987,11323,11323,23160469766,75,Greed
2020-08-01,11323,11795,11240,11760,11760,26075670303,75,Greed
2020-08-02,11759,12034,11018,11054,11054,27410067336,80,Extreme Greed
2020-08-03,11044,11453,11012,11246,11246,20271713443,75,Greed
2020-08-04,11246,11385,11094,11206,11206,21250197042,72,Greed
2020-08-05,11204,11787,11158,11747,11747,24411254471,75,Greed
2020-08-06,11750,11902,11599,11780,11780,23400740340,79,Extreme Greed
2020-08-07,11779,11898,11409,11601,11601,23132312867,77,Extreme Greed
2020-08-08,11605,11800,11558,11754,11754,17572057837,77,Extreme Greed
2020-08-09,11737,11806,11549,11676,11676,17489608833,79,Extreme Greed
2020-08-10,11662,12045,11662,11878,11878,26114112569,78,Extreme Greed
2020-08-11,11882,11933,11196,11411,11411,27039782640,84,Extreme Greed
2020-08-12,11405,11748,11250,11585,11585,25064548486,75,Greed
2020-08-13,11588,11796,11217,11784,11784,27522199497,75,Greed
2020-08-14,11773,12151,11685,11769,11769,24237958589,78,Extreme Greed
2020-08-15,11769,11963,11769,11866,11866,23354924400,79,Extreme Greed
2020-08-16,11867,11935,11737,11893,11893,20583375490,82,Extreme Greed
2020-08-17,11896,12359,11807,12254,12254,28227687027,83,Extreme Greed
2020-08-18,12252,12336,11955,11991,11991,26043227672,82,Extreme Greed
2020-08-19,11991,12029,11687,11758,11758,24502851117,80,Extreme Greed
2020-08-20,11762,11900,11710,11878,11878,20175242945,75,Greed
2020-08-21,11878,11899,11565,11592,11592,23762425999,81,Extreme Greed
2020-08-22,11585,11689,11449,11682,11682,20224191306,78,Extreme Greed
2020-08-23,11680,11713,11560,11665,11665,18482062658,76,Extreme Greed
2020-08-24,11664,11808,11623,11775,11775,20681511755,78,Extreme Greed
2020-08-25,11774,11778,11190,11366,11366,26301509932,75,Greed
2020-08-26,11367,11530,11297,11488,11488,22466660958,76,Extreme Greed
2020-08-27,11486,11571,11186,11323,11323,23240415076,75,Greed
2020-08-28,11325,11546,11316,11543,11543,19807127588,74,Greed
2020-08-29,11541,11586,11466,11507,11507,17485597759,79,Extreme Greed
2020-08-30,11509,11715,11492,11712,11712,19760127945,75,Greed
2020-08-31,11713,11769,11598,11681,11681,22285928250,75,Greed
2020-09-01,11679,12067,11601,11970,11970,27311555343,75,Greed
2020-09-02,11965,11965,11291,11414,11414,28037405299,83,Extreme Greed
2020-09-03,11407,11443,10182,10245,10245,31927261555,79,Extreme Greed
2020-09-04,10230,10664,10208,10512,10512,29965130374,40,Fear
2020-09-05,10513,10582,9947,10170,10170,44916565292,41,Fear
2020-09-06,10167,10354,10057,10280,10280,37071460174,41,Fear
2020-09-07,10281,10399,9916,10370,10370,33703098409,41,Fear
2020-09-08,10369,10415,9945,10132,10132,33430927462,41,Fear
2020-09-09,10134,10351,10017,10242,10242,24128292755,38,Fear
2020-09-10,10242,10504,10238,10363,10363,54406443211,38,Fear
2020-09-11,10369,10435,10141,10401,10401,45201121775,41,Fear
2020-09-12,10410,10579,10292,10442,10442,36750077324,41,Fear
2020-09-13,10452,10577,10224,10324,10324,36506852789,38,Fear
2020-09-14,10329,10800,10266,10681,10681,35453581940,39,Fear
2020-09-15,10678,10939,10656,10797,10797,32509451925,47,Neutral
2020-09-16,10798,11100,10705,10975,10975,30769986455,43,Fear
2020-09-17,10973,11037,10775,10949,10949,38151810523,48,Neutral
2020-09-18,10952,11035,10830,10945,10945,26341903912,49,Neutral
2020-09-19,10934,11134,10910,11094,11094,22764204008,48,Neutral
2020-09-20,11096,11096,10814,10938,10938,24699523788,52,Neutral
2020-09-21,10935,10988,10380,10462,10462,28884999244,48,Neutral
2020-09-22,10460,10568,10383,10538,10538,23621787804,39,Fear
2020-09-23,10535,10538,10198,10246,10246,23788661867,43,Fear
2020-09-24,10249,10771,10231,10760,10760,47144380902,39,Fear
2020-09-25,10761,10778,10579,10693,10693,39348590957,46,Fear
2020-09-26,10696,10773,10667,10751,10751,46852525493,45,Fear
2020-09-27,10747,10804,10623,10775,10775,53745972818,47,Neutral
2020-09-28,10777,10945,10704,10710,10710,47762394731,43,Fear
2020-09-29,10710,10860,10649,10845,10845,46582396602,45,Fear
2020-09-30,10844,10847,10669,10784,10784,44171073700,49,Neutral
2020-10-01,10795,10934,10472,10619,10619,40023134100,45,Fear
2020-10-02,10620,10658,10417,10576,10576,48661453918,41,Fear
2020-10-03,10575,10599,10511,10549,10549,44660271563,40,Fear
2020-10-04,10550,10686,10534,10670,10670,71251776995,42,Fear
2020-10-05,10677,10794,10635,10793,10793,47537578009,42,Fear
2020-10-06,10796,10798,10529,10604,10604,42623695307,47,Neutral
2020-10-07,10603,10681,10563,10669,10669,37799458436,43,Fear
2020-10-08,10669,10946,10563,10916,10916,63314794397,46,Fear
2020-10-09,10928,11103,10847,11064,11064,22799117613,48,Neutral
2020-10-10,11059,11442,11057,11296,11296,22877978588,53,Neutral
2020-10-11,11296,11429,11289,11384,11384,19968627060,55,Greed
2020-10-12,11393,11698,11241,11555,11555,26163972642,52,Neutral
2020-10-13,11549,11549,11321,11426,11426,24241420251,56,Greed
2020-10-14,11429,11540,11308,11430,11430,24103426719,53,Neutral
2020-10-15,11427,11570,11304,11495,11495,24487233058,56,Greed
2020-10-16,11503,11540,11223,11322,11322,25635480772,52,Neutral
2020-10-17,11322,11386,11285,11358,11358,19130430174,56,Greed
2020-10-18,11356,11483,11348,11483,11483,18283314340,55,Greed
2020-10-19,11495,11799,11408,11742,11742,23860769928,55,Greed
2020-10-20,11746,12000,11681,11916,11916,30915821592,56,Greed
2020-10-21,11913,13185,11901,12824,12824,43414712626,61,Greed
2020-10-22,12802,13162,12717,12966,12966,34729759598,73,Greed
2020-10-23,12972,13016,12753,12932,12932,28974975003,74,Greed
2020-10-24,12932,13145,12886,13108,13108,24542317940,73,Greed
2020-10-25,13108,13329,12910,13031,13031,24406920575,76,Extreme Greed
2020-10-26,13031,13225,12822,13075,13075,29461458313,75,Greed
2020-10-27,13075,13760,13061,13654,13654,33749878156,61,Greed
2020-10-28,13654,13838,12932,13271,13271,35867318895,70,Greed
2020-10-29,13271,13612,12980,13438,13438,56499499598,67,Greed
2020-10-30,13438,13652,13136,13547,13547,30581485201,74,Greed
2020-10-31,13547,14028,13458,13781,13781,30306464719,73,Greed
2020-11-01,13781,13862,13628,13737,13737,24453857900,72,Greed
2020-11-02,13737,13808,13243,13550,13550,30771455468,71,Greed
2020-11-03,13550,13985,13325,13950,13950,29869951617,71,Greed
2020-11-04,13950,14219,13580,14134,14134,35116364962,74,Greed
2020-11-05,14134,15706,14102,15580,15580,40856321439,72,Greed
2020-11-06,15580,15903,15227,15566,15566,39837841971,90,Extreme Greed
2020-11-07,15566,15737,14423,14834,14834,35024953706,88,Extreme Greed
2020-11-08,14834,15637,14744,15480,15480,26632075029,82,Extreme Greed
2020-11-09,15480,15785,14866,15332,15332,34149115566,90,Extreme Greed
2020-11-10,15332,15450,15125,15291,15291,25574938143,90,Extreme Greed
2020-11-11,15291,15916,15290,15701,15701,29772374934,86,Extreme Greed
2020-11-12,15701,16305,15535,16276,16276,34175758344,87,Extreme Greed
2020-11-13,16276,16463,15992,16318,16318,31599492172,89,Extreme Greed
2020-11-14,16318,16318,15749,16068,16068,27481710135,90,Extreme Greed
2020-11-15,16068,16123,15794,15956,15956,23653867583,86,Extreme Greed
2020-11-16,15956,16816,15881,16716,16716,31526766675,90,Extreme Greed
2020-11-17,16686,17783,16565,17645,17645,39006849170,86,Extreme Greed
2020-11-18,17645,18394,17353,17804,17804,49064800278,91,Extreme Greed
2020-11-19,17804,18120,17383,17817,17817,36985055355,94,Extreme Greed
2020-11-20,17817,18773,17766,18621,18621,36992873940,86,Extreme Greed
2020-11-21,18621,18937,18444,18642,18642,39650210707,91,Extreme Greed
2020-11-22,18642,18689,17671,18370,18370,41280434226,94,Extreme Greed
2020-11-23,18370,18711,18001,18364,18364,42741112308,90,Extreme Greed
2020-11-24,18365,19348,18129,19107,19107,51469565009,88,Extreme Greed
2020-11-25,19104,19391,18581,18732,18732,43710357371,94,Extreme Greed
2020-11-26,18730,18866,16351,17151,17151,61396835737,93,Extreme Greed
2020-11-27,17154,17445,16526,17108,17108,38886494645,86,Extreme Greed
2020-11-28,17113,17854,16911,17717,17717,32601040734,87,Extreme Greed
2020-11-29,17720,18284,17559,18177,18177,31133957704,89,Extreme Greed
2020-11-30,18178,19749,18178,19626,19626,47728480399,88,Extreme Greed
2020-12-01,19634,19846,18322,18803,18803,49633658712,95,Extreme Greed
2020-12-02,18802,19308,18348,19201,19201,37387697139,92,Extreme Greed
2020-12-03,19206,19566,18926,19445,19445,31930317405,92,Extreme Greed
2020-12-04,19447,19511,18697,18700,18700,33872388058,92,Extreme Greed
2020-12-05,18698,19160,18590,19154,19154,27242455064,93,Extreme Greed
2020-12-06,19154,19391,18898,19345,19345,25293775714,95,Extreme Greed
2020-12-07,19343,19412,18931,19192,19192,26896357742,94,Extreme Greed
2020-12-08,19192,19283,18270,18321,18321,31692288756,95,Extreme Greed
2020-12-09,18321,18626,17936,18554,18554,34420373071,86,Extreme Greed
2020-12-10,18553,18553,17957,18265,18265,25547132265,94,Extreme Greed
2020-12-11,18264,18268,17620,18059,18059,27919640985,89,Extreme Greed
2020-12-12,18051,18920,18046,18804,18804,21752580802,90,Extreme Greed
2020-12-13,18807,19382,18734,19142,19142,25450468637,91,Extreme Greed
2020-12-14,19144,19305,19013,19247,19247,22473997681,95,Extreme Greed
2020-12-15,19247,19525,19080,19417,19417,26741982541,91,Extreme Greed
2020-12-16,19419,21459,19298,21311,21311,44409011479,92,Extreme Greed
2020-12-17,21308,23643,21235,22805,22805,71378606374,92,Extreme Greed
2020-12-18,22807,23239,22400,23138,23138,40387896275,95,Extreme Greed
2020-12-19,23133,24086,22826,23870,23870,38487546580,93,Extreme Greed
2020-12-20,23862,24210,23148,23477,23477,37844228422,92,Extreme Greed
2020-12-21,23474,24060,22159,22803,22803,45852713981,92,Extreme Greed
2020-12-22,22794,23790,22431,23783,23783,44171632681,88,Extreme Greed
2020-12-23,23782,24024,22803,23241,23241,51146161904,93,Extreme Greed
2020-12-24,23240,23768,22778,23736,23736,41080759713,86,Extreme Greed
2020-12-25,23734,24710,23464,24665,24665,42068395846,94,Extreme Greed
2020-12-26,24677,26718,24523,26437,26437,48332647295,93,Extreme Greed
2020-12-27,26439,28289,25923,26272,26272,66479895605,91,Extreme Greed
2020-12-28,26281,27389,26208,27085,27085,49056742893,92,Extreme Greed
2020-12-29,27082,27371,25987,27362,27362,45265946774,91,Extreme Greed
2020-12-30,27360,28938,27360,28841,28841,51287442704,91,Extreme Greed
2020-12-31,28842,29245,28202,29002,29002,46754964848,95,Extreme Greed
2021-01-01,28994,29601,28804,29374,29374,40730301359,94,Extreme Greed
2021-01-02,29376,33155,29091,32127,32127,67865420765,94,Extreme Greed
2021-01-03,32129,34609,32052,32782,32782,78665235202,93,Extreme Greed
2021-01-04,32811,33440,28723,31972,31972,81163475344,94,Extreme Greed
2021-01-05,31977,34438,30221,33992,33992,67547324782,93,Extreme Greed
2021-01-06,34014,36880,33514,36824,36824,75289433811,95,Extreme Greed
2021-01-07,36834,40180,36491,39371,39371,84762141031,91,Extreme Greed
2021-01-08,39382,41947,36839,40798,40798,88107519480,93,Extreme Greed
2021-01-09,40789,41436,38981,40255,40255,61984162837,93,Extreme Greed
2021-01-10,40254,41420,35985,38356,38356,79980747690,94,Extreme Greed
2021-01-11,38347,38347,30550,35567,35567,123320567399,90,Extreme Greed
2021-01-12,35516,36569,32698,33923,33923,74773277909,84,Extreme Greed
2021-01-13,33915,37600,32585,37316,37316,69364315979,78,Extreme Greed
2021-01-14,37325,39966,36869,39187,39187,63615990033,83,Extreme Greed
2021-01-15,39157,39578,34660,36825,36825,67760757881,88,Extreme Greed
2021-01-16,36822,37864,35634,36178,36178,57706187875,84,Extreme Greed
2021-01-17,36164,36722,34069,35791,35791,52359854336,79,Extreme Greed
2021-01-18,35792,37299,34884,36630,36630,49511702429,79,Extreme Greed
2021-01-19,36642,37756,36070,36070,36070,57244195486,80,Extreme Greed
2021-01-20,36050,36378,33570,35548,35548,66834573161,78,Extreme Greed
2021-01-21,35549,35553,30251,30826,30826,75643067688,75,Greed
2021-01-22,30818,33812,28953,33006,33006,77207272511,40,Fear
2021-01-23,32986,33361,31493,32068,32068,48354737975,74,Greed
2021-01-24,32064,32944,31107,32289,32289,48643830599,70,Greed
2021-01-25,32286,34803,32088,32366,32366,59897054838,74,Greed
2021-01-26,32359,32795,31030,32570,32570,60255421470,71,Greed
2021-01-27,32564,32564,29367,30433,30433,62576762015,78,Extreme Greed
2021-01-28,30441,33858,30023,33466,33466,76517157706,55,Greed
2021-01-29,34319,38406,32065,34316,34316,117894572511,77,Extreme Greed
2021-01-30,34296,34835,32940,34270,34270,65141828798,76,Extreme Greed
2021-01-31,34271,34288,32270,33114,33114,52754542671,78,Extreme Greed
2021-02-01,33115,34638,32384,33537,33537,61400400660,77,Extreme Greed
2021-02-02,33533,35897,33489,35510,35510,63088585433,76,Extreme Greed
2021-02-03,35511,37480,35444,37472,37472,61166818159,78,Extreme Greed
2021-02-04,37475,38592,36318,36926,36926,68838074392,80,Extreme Greed
2021-02-05,36932,38226,36659,38144,38144,58598066402,81,Extreme Greed
2021-02-06,38138,40847,38138,39266,39266,71326033653,84,Extreme Greed
2021-02-07,39250,39622,37446,38903,38903,65500641143,86,Extreme Greed
2021-02-08,38887,46204,38076,46196,46196,101467222687,83,Extreme Greed
2021-02-09,46185,48004,45167,46481,46481,91809846886,95,Extreme Greed
2021-02-10,46470,47146,43881,44918,44918,87301089896,92,Extreme Greed
2021-02-11,44899,48463,44188,47909,47909,81388911810,93,Extreme Greed
2021-02-12,47877,48746,46425,47505,47505,76555041196,92,Extreme Greed
2021-02-13,47491,48048,46392,47106,47106,70250456155,92,Extreme Greed
2021-02-14,47115,49488,47115,48717,48717,71248675228,95,Extreme Greed
2021-02-15,48697,48876,46347,47945,47945,77069903166,93,Extreme Greed
2021-02-16,47944,50341,47201,49200,49200,77049582886,95,Extreme Greed
2021-02-17,49207,52534,49072,52149,52149,80820545404,95,Extreme Greed
2021-02-18,52141,52474,51016,51680,51680,52054723579,91,Extreme Greed
2021-02-19,51676,56114,50937,55888,55888,63495496918,93,Extreme Greed
2021-02-20,55887,57505,54627,56100,56100,68145460026,91,Extreme Greed
2021-02-21,56069,58331,55673,57540,57540,51897585191,91,Extreme Greed
2021-02-22,57533,57533,48968,54207,54207,92052420332,94,Extreme Greed
2021-02-23,54205,54205,45291,48824,48824,106102492824,94,Extreme Greed
2021-02-24,48835,51290,47214,49705,49705,63695521388,76,Extreme Greed
2021-02-25,49709,51949,47094,47094,47094,54506565949,79,Extreme Greed
2021-02-26,47180,48371,44455,46340,46340,350967941479,55,Greed
2021-02-27,46345,48253,45269,46188,46188,45910946382,56,Greed
2021-02-28,46194,46716,43242,45138,45138,53443887451,55,Greed
2021-03-01,45160,49784,45115,49631,49631,53891300112,38,Fear
2021-03-02,49612,50128,47229,48379,48379,47530897720,78,Extreme Greed
2021-03-03,48416,52535,48274,50538,50538,53220811975,78,Extreme Greed
2021-03-04,50522,51735,47657,48561,48561,52343816680,84,Extreme Greed
2021-03-05,48527,49396,46543,48927,48927,48625928883,77,Extreme Greed
2021-03-06,48899,49147,47258,48912,48912,34363564661,77,Extreme Greed
2021-03-07,48919,51384,48919,51207,51207,43137459378,76,Extreme Greed
2021-03-08,51174,52314,49506,52247,52247,48597428048,81,Extreme Greed
2021-03-09,52273,54824,51982,54824,54824,50912227385,81,Extreme Greed
2021-03-10,54824,57258,53291,56009,56009,57295577614,68,Greed
2021-03-11,55963,58091,54485,57805,57805,56772343595,73,Greed
2021-03-12,57821,57997,55377,57332,57332,55689944702,70,Greed
2021-03-13,57343,61684,56218,61243,61243,60669829814,74,Greed
2021-03-14,61221,61598,59302,59302,59302,43901225564,78,Extreme Greed
2021-03-15,59267,60541,55393,55907,55907,66419369890,76,Extreme Greed
2021-03-16,55841,56833,53555,56805,56805,59749798599,71,Greed
2021-03-17,56826,58970,54529,58871,58871,60258313191,71,Greed
2021-03-18,58893,60116,54254,57859,57859,55746041000,72,Greed
2021-03-19,57850,59498,56644,58347,58347,49063873786,71,Greed
2021-03-20,58332,60031,58213,58314,58314,50361731222,75,Greed
2021-03-21,58310,58768,56006,57523,57523,51943414539,73,Greed
2021-03-22,57518,58471,54288,54529,54529,56521454974,70,Greed
2021-03-23,54512,55985,53471,54739,54739,56435023914,66,Greed
2021-03-24,54710,57262,52514,52774,52774,70567223787,65,Greed
2021-03-25,52727,53392,50857,51704,51704,67999812841,60,Greed
2021-03-26,51683,55137,51580,55137,55137,56652197978,54,Neutral
2021-03-27,55138,56568,54243,55974,55974,47266542233,65,Greed
2021-03-28,55975,56610,55071,55951,55951,47686580918,74,Greed
2021-03-29,55948,58342,55139,57750,57750,57625587027,72,Greed
2021-03-30,57750,59447,57252,58918,58918,54414116432,72,Greed
2021-03-31,58930,59930,57726,58919,58919,65520826225,76,Extreme Greed
2021-04-01,58927,59586,58505,59096,59096,61669163792,74,Greed
2021-04-02,59099,60267,58869,59384,59384,58727860620,74,Greed
2021-04-03,59397,60110,57604,57604,57604,59641344484,73,Greed
2021-04-04,57605,58914,57169,58759,58759,50749662970,74,Greed
2021-04-05,58761,59891,57695,59058,59058,60706272115,71,Greed
2021-04-06,59172,59480,57647,58192,58192,66058027988,75,Greed
2021-04-07,58187,58731,55604,56049,56049,75645303584,72,Greed
2021-04-08,56100,58339,55879,58324,58324,53053855641,73,Greed
2021-04-09,58327,58937,57808,58245,58245,46655208546,70,Greed
2021-04-10,58254,61277,58039,59793,59793,58238470525,70,Greed
2021-04-11,59846,60791,59290,60205,60205,46280252580,76,Extreme Greed
2021-04-12,60176,61253,59590,59893,59893,51828688519,74,Greed
2021-04-13,59890,63742,59870,63503,63503,69983454362,74,Greed
2021-04-14,63524,64863,61555,63110,63110,77451779687,75,Greed
2021-04-15,63075,63822,62209,63314,63314,60954381579,79,Extreme Greed
2021-04-16,63259,63595,60223,61573,61573,84293007468,78,Extreme Greed
2021-04-17,61530,62572,60361,60684,60684,66138759198,76,Extreme Greed
2021-04-18,60702,61057,52830,56216,56216,97468872758,79,Extreme Greed
2021-04-19,56192,57520,54369,55724,55724,65344865159,74,Greed
2021-04-20,55682,57062,53448,56473,56473,67849323955,73,Greed
2021-04-21,56471,56758,53695,53906,53906,54926612466,73,Greed
2021-04-22,53857,55410,50584,51762,51762,74798630778,65,Greed
2021-04-23,51740,52121,47715,51094,51094,86668667320,55,Greed
2021-04-24,51143,51168,48805,50051,50051,49014494781,37,Fear
2021-04-25,50053,50506,47159,49004,49004,46117114240,31,Fear
2021-04-26,49078,54288,48853,54022,54022,58284039825,27,Fear
2021-04-27,54030,55417,53319,55033,55033,49448222757,50,Neutral
2021-04-28,55037,56227,53888,54825,54825,48000572955,59,Greed
2021-04-29,54858,55116,52418,53555,53555,46088929780,52,Neutral
2021-04-30,53569,57901,53130,57750,57750,52395931985,51,Neutral
2021-05-01,57715,58448,57052,57828,57828,42836427360,68,Greed
2021-05-02,57826,57903,56142,56631,56631,38177405335,66,Greed
2021-05-03,56620,58973,56591,57200,57200,51713139031,61,Greed
2021-05-04,57214,57214,53191,53334,53334,68564706967,68,Greed
2021-05-05,53252,57911,52969,57424,57424,69241316747,48,Neutral
2021-05-06,57441,58363,55383,56397,56397,69523285106,65,Greed
2021-05-07,56414,58607,55322,57356,57356,68434023376,64,Greed
2021-05-08,57353,59465,56975,58804,58804,65382980634,67,Greed
2021-05-09,58877,59211,56482,58232,58232,65906690347,73,Greed
2021-05-10,58251,59519,54071,55860,55860,71776546298,72,Greed
2021-05-11,55847,56873,54609,56705,56705,61308396325,61,Greed
2021-05-12,56715,57939,49151,49151,49151,75215403907,68,Greed
2021-05-13,49735,51331,46980,49716,49716,96721152926,31,Fear
2021-05-14,49683,51438,48869,49881,49881,55737497453,26,Fear
2021-05-15,49855,50640,46664,46760,46760,59161047474,27,Fear
2021-05-16,46717,49720,43963,46456,46456,64047871555,20,Extreme Fear
2021-05-17,46416,46624,42207,43538,43538,74903638450,27,Fear
2021-05-18,43488,45812,42368,42909,42909,56187365084,21,Extreme Fear
2021-05-19,42945,43546,30681,37002,37002,126358098747,23,Extreme Fear
2021-05-20,36754,42463,35051,40783,40783,88281943359,11,Extreme Fear
2021-05-21,40597,42172,33616,37305,37305,82051616861,19,Extreme Fear
2021-05-22,37371,38831,35384,37537,37537,57377273240,12,Extreme Fear
2021-05-23,37531,38289,31227,34771,34771,78469274361,14,Extreme Fear
2021-05-24,34700,39835,34551,38706,38706,67359584098,10,Extreme Fear
2021-05-25,38796,39776,36581,38402,38402,56211915803,22,Extreme Fear
2021-05-26,38393,40782,37906,39294,39294,51346735160,22,Extreme Fear
2021-05-27,39317,40380,37248,38437,38437,43210968721,27,Fear
